simulation_id,longitude,latitude,inclination,distance,mass1,mass2,spin1z,spin2z
73,1.5070877,-0.69145307,2.4319169,1852.4787,9.0105064,1.8650668,-0.98757939,0.0079375687
74,4.3268888,-0.99590663,2.5670556,1122.968,18.56706,1.5705283,0.47595962,0.037535304
75,5.0874881,1.0580646,0.032352303,344.5358,9.2502339,1.4389928,0.29333553,0.046344136
76,4.7935276,0.062797447,2.359973,1069.5859,8.9190627,1.6441587,0.69507412,-0.031647213
77,3.3494595,-0.20931533,0.70444201,1852.8915,16.875676,1.7402683,0.11803673,0.049891487
78,2.5763391,0.85908003,1.5197767,649.80032,11.744022,1.5697438,0.10747501,-0.021233447
79,4.7404485,-0.66503112,2.6547278,1600.1766,32.863454,1.7558266,0.52741196,-0.031292702
80,0.52401241,-0.78581831,0.28146374,1313.7538,7.5673543,1.5391711,0.63574206,-0.016140253
82,4.9703268,-0.93037737,1.7502098,907.58484,8.2156058,1.5084562,-0.70984526,-0.021707742
83,0.6882847,-1.2607025,2.215733,878.94926,8.5336339,1.691932,-0.011474313,-0.035864821
84,1.4084923,-0.043156911,2.6725838,1978.0489,12.678069,1.6073322,0.10698305,0.02376573
85,3.0312826,-0.27454693,0.78275991,1068.3552,26.026535,1.5460232,-0.19631737,0.045044076
86,3.9745839,0.49656095,0.2298142,382.17541,20.322576,1.5115892,0.34647503,-0.02997594
87,6.0088061,0.63806428,2.813792,1470.3715,8.2308643,1.745626,-0.818087,0.016558521
88,4.858365,-0.18128858,2.5045249,1164.3297,10.20862,1.750349,-0.45560342,-0.032169681
89,2.0425071,1.4369196,2.6032899,90.180718,13.972567,1.3773395,-0.34095608,0.025417385
90,1.2936349,0.20900274,0.85637728,510.28116,7.8473808,1.4020719,-0.98530011,0.0071011199
91,0.65005231,-0.50868992,0.72564183,389.97189,14.330962,1.6241836,0.3691307,0.044967585
93,4.1448979,-0.64812222,0.31482855,2011.3005,9.2388672,1.7112939,-0.40673118,-0.021586982
94,5.5057206,0.73435046,0.50589952,2476.651,10.597617,1.9991965,0.28181605,0.019400341
95,3.6812013,-0.25719677,2.6189318,1590.2335,10.132547,1.7675034,0.25810624,-0.013362835
96,5.0327038,-1.0644253,2.4968333,1892.2588,22.945385,1.6662343,0.89433701,-0.023059519
97,5.7695157,-0.56128149,1.810055,689.17321,5.7443602,1.6026753,0.58651261,0.043729459
98,2.4458651,0.60860174,2.2710465,1732.7692,7.2551276,1.8756617,-0.12524203,0.02073817
99,2.8979198,-0.817129,0.50603784,756.4083,6.8897129,1.5320153,-0.65745314,-0.025347845
100,4.3896955,-0.23681596,0.87502565,1490.6527,6.8964904,1.7756227,0.4168111,0.0060029883
101,6.2359393,0.61046712,0.58003979,564.52592,14.323166,1.3301041,-0.42291154,0.035082521
102,5.953362,1.0564065,2.6786883,412.25805,13.695688,1.2365642,0.80508909,-0.015800433
103,5.0536128,-0.31290996,0.61061806,975.81571,13.716356,1.6390689,-0.45356275,0.0067899704
104,5.8047392,0.33093627,2.1665771,741.74119,19.160488,1.458254,0.40053836,-0.019890216
105,0.64970793,-1.2490297,0.55016537,739.02012,5.7562357,1.413719,-0.61804491,-0.034458359
106,0.53601051,0.053064129,0.86581904,1462.9141,17.976517,1.5898443,-0.010023537,-0.024232498
108,5.2993174,-0.18851265,0.57044295,1480.2761,6.4405173,1.731323,0.69852082,-0.02311292
109,1.760018,0.42264284,2.0859287,811.21254,10.377479,1.624312,0.7042749,-0.018516788
111,1.765111,-1.0072929,2.3895864,1212.8876,7.0394144,1.6975599,-0.20629811,-0.015751458
112,2.9315055,-0.86738032,0.76199356,1298.4705,18.07178,1.5057367,0.86361306,0.021861769
113,2.259286,-1.1365445,2.7925235,59.895465,6.4329455,1.2121819,0.4056202,-0.042730685
114,2.9056879,1.2707842,1.9704058,392.12882,12.717598,1.4471406,-0.66910392,0.034605901
115,2.6486352,-0.50389484,2.064026,607.11988,10.724337,1.4074059,0.83840376,0.026236278
116,5.9949238,0.021170318,0.43965655,1225.5858,6.4154573,1.6510852,0.25965042,0.00188002
117,0.3337909,-0.57886789,2.8438236,1253.8853,9.3159001,1.6442779,-0.97600701,-0.0041308838
119,4.764623,-0.63937029,1.8648939,935.85696,9.0354088,1.7703377,0.59893889,-0.01323618
120,4.3520048,0.8829403,2.9300558,1421.3781,10.354816,1.6038154,-0.22254431,0.033257906
121,2.9711651,-0.85420156,0.47246759,713.51292,11.440003,1.4273645,0.52422947,-0.019866368
122,4.4746258,1.3703616,0.75069522,1374.1752,29.611525,1.5975059,0.73610975,0.011517294
123,3.3830198,-1.2130516,0.71001165,1259.0074,6.2601953,1.6548289,0.46840535,-0.045359324
124,0.78863491,-0.74576362,3.0147455,974.25877,30.390029,1.6592845,0.24957305,-0.033217739
125,3.634105,1.0815548,2.1454953,1065.5545,43.022598,1.7219929,0.79928341,-0.029483488
126,2.0597418,0.17479256,2.2605115,732.18084,12.378451,1.6337807,-0.042162766,-0.042920928
127,4.2623178,-1.1607889,0.90466663,1491.1428,14.165201,1.6135713,0.78303574,0.019174174
128,1.4008469,-0.59177478,0.52965585,1706.573,9.0219537,1.7371923,-0.72042759,-0.021985331
129,3.3677992,0.77688945,0.28794958,749.76891,13.688768,1.530607,0.51377596,-0.0010580633
130,0.18095655,-0.089947643,0.65136007,1683.2101,16.211595,1.8723926,-0.69032277,0.00077523962
131,4.0605509,0.77009919,2.3130083,1072.6575,6.2221545,1.7116968,0.3457559,0.013518091
132,1.8025112,-0.73514969,2.0880929,1323.0279,15.854865,1.6773837,-0.21374344,0.013072027
133,3.0345979,0.2872826,2.6779812,2850.3981,27.427159,1.8483731,0.84080802,-0.040455102
134,0.56906573,-0.42252201,3.1254039,1794.8914,22.570513,1.7535978,-0.90354373,0.048926956
135,5.4701417,-1.1608199,0.63544454,2689.4877,11.561695,1.8346178,-0.56498128,0.017439831
136,3.2794061,0.88972437,0.85923495,1299.8711,10.656033,1.5644904,0.00074225027,-0.048758746
137,3.7525404,0.4898931,2.6039615,1262.2508,8.5016191,1.6513379,0.54821686,0.048954866
139,3.443184,0.1814024,0.78492779,257.59589,7.9237726,1.4312152,0.017325722,-0.024375947
140,4.9244172,-0.7883589,1.8345198,789.59176,7.1272236,1.5826949,-0.7450809,-0.024345905
141,3.9892005,-0.86762,2.1600743,1369.6832,24.739803,1.6767957,0.86109585,0.024980812
142,4.5676949,-0.56373539,0.5438284,1856.4058,20.392666,1.6184585,0.15983926,-0.014589567
143,4.1215581,0.89386756,1.5390983,2563.0874,7.6097856,2.0143297,0.79707557,0.034839656
144,4.1447543,-1.4062408,2.4893283,1167.338,9.8903533,1.689344,-0.30687385,0.015182992
145,1.83562,0.4586396,0.29204783,1340.4764,7.708739,1.926497,0.55622869,0.011782116
146,3.1449831,0.10284024,2.1496501,686.13685,6.9205402,1.5477882,-0.053765666,0.025673395
147,0.76001756,-0.43612031,1.7467004,334.38291,25.846869,1.4947334,0.18218492,-0.024463815
148,6.1431696,1.0029309,0.24455566,1106.7604,6.149255,1.6417707,0.73308456,0.027277133
149,1.4153516,0.85319948,2.0453465,1260.0452,8.0745126,1.7577149,0.47426664,0.0012705163
150,5.6752451,-0.83875026,0.67784196,895.91577,12.169401,1.5125317,-0.27412599,0.029358827
151,2.8555272,0.53618581,2.3653622,671.21314,24.650828,1.6106223,0.62221747,-0.038743225
152,5.7932387,-0.70698433,1.6944828,304.75129,5.5316652,1.4000244,-0.82724051,-0.0095442799
153,3.2969924,0.6657384,0.76523041,1183.4072,8.2825927,1.5870647,-0.15470229,0.043322448
154,4.4397351,-0.21608106,1.2279796,760.42939,16.172868,1.7301586,0.6455198,0.046224528
155,2.5716602,0.88136944,0.44577934,909.68044,32.226302,1.4570812,0.63072507,-0.049753957
156,1.2174239,0.48901349,0.21649182,1697.5116,6.5900422,1.6648393,-0.62097552,0.034364469
157,5.6886937,1.3958371,2.1528602,914.79128,10.156859,1.5819367,-0.90122199,0.0028069891
158,4.3717974,-0.41336165,2.0776688,199.77162,6.0095681,1.3869458,0.84965807,-0.0079708705
159,5.9069349,-0.87640774,0.4633445,3415.5468,12.234469,1.9213823,0.78242341,0.044556298
160,1.3410501,1.0142657,0.43269922,1796.7667,7.8924349,1.7888803,0.5411098,-0.031718391
161,4.7052079,-0.098321887,2.8689112,1356.4504,20.018988,1.5525132,0.59022476,0.01286818
162,0.43355804,-0.71217074,0.43369521,1766.1631,8.3446756,1.8152187,-0.77730753,0.019580298
163,2.8842017,-0.62290109,0.67594119,882.47755,10.922918,1.5534666,0.07053667,0.024224658
164,1.1375086,1.0719979,0.89646557,1175.8817,13.682635,1.4921573,0.35594172,0.0066670965
166,6.1751919,-0.34101028,2.2907479,1148.6433,23.057392,1.5199683,0.84034853,-0.037061063
167,5.264589,-0.13011912,1.9897103,779.86694,10.11831,1.5005859,0.14758919,-0.026521965
168,2.2828438,-1.4731778,0.25452869,2730.1968,22.199581,2.0393189,-0.019546042,0.015362983
169,3.3270906,0.88244351,2.2350672,800.57584,11.352485,1.6250059,0.48309346,-0.006272362
170,2.6190751,-0.91945412,0.65924323,795.12739,44.328692,1.3493988,-0.24894709,0.0019290159
171,2.8632564,0.88956503,0.4985485,1793.7889,7.0798388,1.7798662,0.48396103,0.0017028705
172,5.093636,-0.46150996,2.7323746,1468.7673,23.265792,1.7938662,0.64733218,-0.046102869
173,0.33681451,-0.16005643,0.90185304,2326.0611,11.269417,1.8817769,0.68766633,-0.0040674747
174,1.045087,-1.0358076,0.22087048,2512.2378,45.76333,2.0045381,0.89275325,0.0048142208
175,5.9562252,-0.09118806,2.6440905,1929.1406,18.520619,1.6574034,-0.24173532,0.031546134
176,3.2342286,1.1840172,1.2347411,872.70772,40.07842,1.6530599,-0.6663959,-0.0094059789
177,5.8901188,-1.0422688,2.3472769,1459.4281,15.158115,1.7590624,0.58511706,0.014267696
178,1.6106473,-0.94189716,0.48051984,831.01442,8.4118722,1.5647678,-0.54655575,-0.021932639
179,3.6852578,0.45499923,0.68342547,1168.6086,32.937001,1.7963633,-0.36619439,-0.044874358
180,1.011151,0.50059004,2.4111137,1204.2647,12.234486,1.8016226,-0.72207686,0.0047987619
181,4.6741223,-0.9008108,2.1748904,1126.2505,18.667846,1.4287102,-0.12189064,0.021094804
182,4.9049309,-0.30718082,2.3633837,827.77807,9.1031041,1.6129938,-0.48901067,-0.02062774
183,4.3374603,1.0623422,0.20484591,1543.7125,20.691114,1.9280995,0.43227709,0.015545308
184,0.27226585,0.07745962,2.7225028,636.01525,9.579145,1.364802,-0.30994079,-0.020013338
185,5.4862494,0.96915175,2.9025309,1621.2172,14.416012,1.819757,-0.040952524,0.021591204
186,3.1433295,0.43418349,2.9929583,606.94545,8.6527906,1.7308764,0.57024808,-0.044482192
187,6.2427177,-0.24126284,2.082039,492.37787,25.513386,1.525028,0.74938734,0.031375963
188,2.1966371,0.31428303,0.073094225,489.15754,6.9357484,1.4969998,0.47477601,-0.010712977
189,4.4774684,0.54934635,0.3786023,531.75584,15.373358,1.6111483,-0.85867713,-0.0077789268
190,3.1900581,-1.2925824,1.5065925,151.79357,8.477098,1.2795002,-0.31829837,-0.012407911
191,1.1045291,0.8888114,1.893088,789.84049,5.8301389,1.6070025,-0.27897617,-0.0329131
192,4.7293319,-0.20866607,1.3523031,1015.8802,12.470931,1.4730162,0.24586864,-0.010558195
193,1.0949333,0.83492124,2.3925426,1365.5413,17.002023,1.63958,-0.019248587,0.041095579
194,5.1248229,0.17467648,3.0700326,1085.9089,12.375868,1.5337883,0.5799965,0.027407766
195,1.4281956,-0.045504465,2.6262372,1180.09,6.4862036,1.6001656,0.58162955,-0.0097887516
196,2.2933055,0.47677426,0.085611234,1369.7982,33.758403,1.6573769,0.5585579,0.0353877
197,4.3969779,-0.29969775,2.0407824,344.06273,6.1215779,1.5588056,0.75709885,0.027859168
198,3.0377629,1.142181,0.65178005,914.18408,7.9344315,1.4383136,0.73431655,-0.039624176
199,4.9866078,-0.094386907,2.689125,1661.0521,11.899704,1.7187774,-0.62041311,0.026486688
200,0.3712305,0.074905383,0.78760097,1191.5738,7.196989,1.6150997,-0.41469694,-0.022498039
201,0.25943796,0.7611129,2.5590766,1833.7775,41.309499,1.8066974,0.92846548,0.021150041
202,0.10602085,0.9133868,0.91639296,1488.897,18.680345,1.7425103,0.21552244,0.015067809
203,5.9996034,-0.57777306,2.8429945,2399.4552,33.244938,1.8508864,-0.41221373,0.014320272
204,4.2973777,-0.027941271,1.0228772,802.11558,8.9206182,1.5491234,0.78002597,-0.047625822
205,0.091542088,0.59979743,0.42007389,2209.1762,14.667693,1.8645796,0.044488892,-0.012011184
206,0.7222994,0.22765353,2.6719136,1545.0404,8.4767658,1.674223,0.9377557,-0.017040581
207,0.86981331,1.160578,0.16641169,2197.7148,21.671731,1.7741988,0.45031519,-0.022907507
208,4.575854,-1.3017588,1.2014151,561.13746,9.4779876,1.3725378,-0.72367059,0.002968639
209,3.4564419,1.2633689,1.4269774,494.3039,6.1046249,1.4693823,0.7419051,0.028433823
210,6.1626585,0.13900934,2.4074412,1449.2835,11.019073,1.8063417,0.68553738,-0.037366522
211,2.8854634,-0.44592625,1.4954367,632.0102,8.1459319,1.4459332,-0.65342722,-0.031482486
212,2.4243701,-0.12244579,0.14152771,1844.1649,18.538049,1.6803865,0.162625,-0.0082257744
213,2.4140439,-0.50881888,0.91314715,1505.8702,44.525857,1.6780871,0.42546451,-0.0070367733
214,5.390106,0.52725094,2.5681701,2001.8415,8.8887453,1.8416596,0.2624704,-0.033979627
215,4.9998883,0.13156479,2.0790728,321.93829,6.6832937,1.5282723,0.3645552,0.033438161
216,1.5988362,0.13729959,0.65757984,1171.2996,9.0453476,1.7091814,-0.51146405,0.0048966635
217,3.775676,0.21886602,2.8316566,1848.2519,15.686749,1.8754173,0.64857664,-0.04878208
218,3.5025484,-0.79627388,2.5397221,1037.5816,8.450755,1.6783951,0.39558941,-0.014563317
219,0.86163971,0.98442621,0.53080801,886.03194,9.6335243,1.43693,-0.9346184,-0.027942626
220,3.0759586,-0.48785586,1.0327287,721.48155,14.983653,1.3809544,0.46927326,-0.013191711
221,5.4568462,1.2509321,0.96921259,935.37534,11.242707,1.5527589,-0.63846637,0.020784807
222,6.1961164,0.091625311,2.2144141,1144.2056,20.315013,1.7825069,0.74913146,-0.0050613719
223,2.6408821,0.35689258,2.6168404,921.97448,6.5804537,1.6928865,-0.014034662,-0.0054927545
224,4.3508961,0.75817656,0.73414287,691.07163,9.0797531,1.5163077,0.3421067,0.044295987
225,4.1511292,1.4699447,0.837385,557.82032,14.911435,1.4452457,-0.060979654,-0.038103602
226,1.3751702,-0.46703729,1.9183487,323.14798,21.45771,1.420792,0.86760354,-0.0058942318
228,3.0888944,-0.58164724,2.1515667,2064.7054,12.959089,1.6986001,0.93405382,0.031897679
229,2.7409526,0.81279949,0.36624069,1701.3288,7.7693743,1.9156722,-0.35027838,0.045500351
230,3.5960277,0.32448241,0.27436885,1665.6147,8.3506372,1.7734015,0.16933198,0.034539926
231,4.298287,-0.31136216,2.8573772,1582.5211,23.282016,1.6782543,0.98908815,0.017137028
232,3.2975846,0.57397112,0.88878494,523.79836,7.1562287,1.6261607,0.10935432,-0.0064274967
233,5.1484526,0.53328944,2.3589973,1056.452,6.5487768,1.3891021,0.040795196,-0.013527347
234,1.1492013,-0.95123301,0.62103297,1634.3999,9.2855171,1.807785,0.28276051,0.037650615
235,4.4916872,0.47408234,0.62479884,1968.5522,7.3607337,1.8790457,-0.2575298,-0.033411648
236,2.131802,1.1626325,2.5299466,1799.5378,32.51126,1.8762222,-0.60600601,-0.0040472019
237,2.8611752,0.8447294,1.1704464,1664.4239,20.521181,1.9188206,0.049731921,0.03331299
238,2.9946783,-0.31162859,0.61528977,1250.866,21.112178,1.676586,0.45068957,0.030585861
239,0.63368867,-0.44355688,0.33825869,1172.6609,7.4295947,1.7261143,0.84638845,0.0015624446
240,1.9918002,-0.32447474,2.6568372,1486.3469,7.9363873,1.8647479,0.34445361,0.026826115
241,5.9892169,-1.2892157,2.2513626,1835.5586,13.675161,1.7313268,0.26411382,0.012044088
242,4.304835,0.11149484,0.50193568,1576.3183,30.670215,1.911934,0.21305956,-0.047717023
243,2.3422723,0.84970809,0.8161707,876.5344,8.4257008,1.6135381,0.12662753,-0.025165481
244,5.2640931,0.93147562,0.45456049,1160.5974,9.108034,1.4684617,0.6618895,-0.031539753
245,1.4923229,0.80010594,3.0665718,2690.8916,28.413225,1.9434562,-0.34117634,-0.011889585
246,2.3066977,1.0246288,2.1312238,159.09331,7.2213563,1.3852288,0.43482877,0.0031073026
247,2.9724515,-0.042321864,2.4296594,1186.5328,9.0668094,1.5529766,-0.24298611,-0.0017457814
248,1.8631481,-0.44858797,2.8107082,1869.8497,11.227929,1.6284078,0.66295166,-0.011712872
249,0.50255813,0.41776309,2.6165813,1125.3644,31.657387,1.6008518,-0.20323463,0.0081306473
250,4.6322579,-0.43973894,3.0066233,2930.774,10.192484,2.0583509,-0.45668455,-0.0054349364
251,5.8243892,-0.80310806,2.7219579,1036.3112,6.2167339,1.6150483,0.35291315,-0.028930915
253,5.9047993,1.2506869,1.297732,699.98364,9.464656,1.5164289,-0.75693981,-0.020527433
254,3.9170715,0.66409494,1.0771633,928.58721,17.622034,1.6366787,-0.0792866,0.039462524
255,6.1548248,-0.99983766,2.1976991,1498.3689,19.903865,1.674773,-0.37120023,0.011692157
256,5.5494821,0.96150342,2.4469084,463.37617,5.8988935,1.5321597,-0.73321791,0.0024178114
257,5.2918127,-0.57083059,1.7186163,398.52049,6.2751422,1.5464816,0.80464071,0.01239127
258,0.67546942,-0.012283228,0.84779266,541.71566,7.7895537,1.4170191,0.44804245,0.042807672
259,3.8596741,1.4142225,1.8186348,580.64258,15.55501,1.5640285,0.3060042,0.031934984
260,2.509917,0.27129061,0.9989039,735.08519,5.9467182,1.5648341,0.28111475,-0.040191021
261,1.7550487,-0.2884277,2.0359431,682.03914,26.774886,1.5517701,0.079474261,-0.020345214
262,3.0073921,-0.16057523,0.50603762,946.08012,21.126808,1.705465,-0.68459422,-0.036857885
263,5.3497552,0.2116258,1.4009691,1042.4027,28.532571,1.5967648,0.16007124,-0.0050469174
264,6.2089819,0.45573683,2.7081394,1655.6626,14.568535,1.7705869,-0.15536877,0.015382684
265,5.1085862,-0.28947087,2.4885105,921.20913,8.5351295,1.6180202,0.4662748,0.0084110292
266,5.0662051,1.1242633,2.1928357,402.91936,13.508955,1.4813763,-0.77770974,0.011550884
267,2.5058214,-0.91553238,2.5170776,929.66134,8.2124501,1.5540602,0.84157779,-0.047970388
268,0.39941176,-0.66400348,2.1087396,1639.6991,28.882535,1.7318236,0.98715851,0.029147075
270,5.2381856,-0.13717783,2.4413243,902.58221,16.144723,1.7082508,-0.53666253,0.022528407
271,5.0882304,0.35028159,2.1698648,1955.4955,14.240117,1.9381688,-0.4712258,-0.031816677
272,1.5311324,0.13967475,0.84601767,1593.554,21.888274,1.8409822,0.058322865,0.035481185
274,3.5781198,-0.39162067,0.033205468,1897.1806,9.9687745,1.985763,-0.18561635,0.0069903431
275,3.8405528,0.21102291,0.78518936,997.81172,9.652518,1.5535796,0.96830905,0.032898807
276,5.95525,0.24198483,0.41035964,1804.9598,12.71872,1.7013956,-0.68177381,0.032053259
277,2.4767271,-0.67572109,1.7971532,236.5793,5.3524459,1.4049121,-0.76417122,-0.014136788
278,1.3859204,-0.56924004,0.13611587,1234.7644,10.851369,1.6807373,-0.64648637,0.025817094
279,3.1007256,0.3751271,2.7259393,2212.7924,16.396426,1.7745428,0.95933343,0.0018396181
280,2.4526187,0.73919455,2.3968579,2317.2139,10.514585,2.0282311,0.91320506,-0.039947363
281,0.068151991,1.2671598,2.3757738,2318.7275,17.993343,1.7605891,0.62230091,0.049598554
282,2.7444202,-1.4862271,2.9367676,589.1492,14.04471,1.4118023,-0.54440996,0.0029741904
283,0.76636078,1.1907993,2.715025,1685.8729,9.0984065,1.7326601,0.36146428,-0.029244187
284,0.32968952,-0.79797473,2.276701,345.21936,7.1053041,1.5266184,0.042313581,0.017850479
285,5.1284243,0.2598158,1.9350621,379.01769,19.074147,1.499501,0.29248689,-0.005761999
286,4.1098119,0.36640022,2.3454894,760.80454,11.797226,1.3516718,0.54116346,0.037176769
287,4.6197906,0.40516735,2.0664141,814.43399,6.4564049,1.5377573,-0.51093349,-0.044644767
288,3.1017807,-0.70862947,0.86431187,912.92374,40.729137,1.6240336,0.20376279,-0.015110509
289,4.0843913,1.2658593,2.3158491,660.52234,7.3910679,1.4445252,0.70920434,0.047573671
