simulation_id,longitude,latitude,inclination,distance,mass1,mass2,spin1z,spin2z
51,3.3677992,0.77688945,0.28794958,547.09832,1.5533811,1.4795011,-0.018496163,0.03227527
54,3.443184,0.1814024,0.78492779,201.94454,1.3837323,1.4153555,0.00087503646,-0.0021537248
55,4.9244172,-0.7883589,1.8345198,636.1651,1.4139571,1.5434741,0.040147429,0.0089874279
56,1.83562,0.4586396,0.29204783,894.24051,1.5843487,1.4735875,0.039203469,0.045115449
57,3.1449831,0.10284024,2.1496501,522.03287,1.3833671,1.5051083,0.019506785,-0.029882161
58,0.76001756,-0.43612031,1.7467004,266.89504,1.5632357,1.3814974,-0.046354297,0.01998063
59,6.1431696,1.0029309,0.24455566,789.0404,1.3640102,1.6785186,-0.0074199716,0.0050549104
60,5.6752451,-0.83875026,0.67784196,714.20334,1.5430881,1.5761582,0.030599698,-0.026196728
61,2.8555272,0.53618581,2.3653622,474.42982,1.5729724,1.5568618,0.042536236,0.027923441
62,5.7932387,-0.70698433,1.6944828,249.28188,1.2587047,1.2939995,0.047109065,-0.0095442799
63,2.5716602,0.88136944,0.44577934,669.98543,1.6140658,1.7106529,0.0096325793,-0.0053095122
64,5.6886937,1.3958371,2.1528602,784.22467,1.4783194,1.6567793,0.010039293,0.047251434
65,4.3717974,-0.41336165,2.0776688,145.683,1.2737686,1.4642051,0.0095786906,-0.030193093
67,4.7052079,-0.098321887,2.8689112,933.45201,1.6695235,1.565715,0.029809331,0.046201513
68,2.8842017,-0.62290109,0.67594119,685.304,1.4931088,1.6064088,0.036895791,0.024224658
69,5.264589,-0.13011912,1.9897103,589.39499,1.4407852,1.5550871,0.040787333,-0.048744187
71,5.093636,-0.46150996,2.7323746,998.57935,1.6350202,1.6808623,0.043804656,0.031674909
72,5.8901188,-1.0422688,2.3472769,970.27009,1.6628781,1.5334254,0.0073291442,0.047601029
73,1.6106473,-0.94189716,0.48051984,667.00344,1.4897321,1.5238815,-0.016492715,0.00028958336
75,0.27226585,0.07745962,2.7225028,521.59717,1.4067828,1.5326753,-0.0045424643,-0.008902227
76,3.1433295,0.43418349,2.9929583,425.66635,1.453836,1.5732741,-0.015644036,-0.02225997
77,2.1966371,0.31428303,0.073094225,367.47938,1.3532881,1.577361,-0.04268808,-0.021824089
78,4.4774684,0.54934635,0.3786023,458.53077,1.6074004,1.481561,0.0010769128,-0.04111226
79,3.1900581,-1.2925824,1.5065925,124.46144,1.3926598,1.3637634,-0.038297897,-0.034630133
80,2.2933055,0.47677426,0.085611234,934.97224,1.7860966,1.4560837,-0.016234449,-0.020167856
81,4.3969779,-0.29969775,2.0407824,246.16822,1.3888783,1.3218259,0.016015093,-0.038807499
82,3.0377629,1.142181,0.65178005,648.37843,1.4508562,1.4745124,-0.018468861,-0.039624176
85,2.8854634,-0.44592625,1.4954367,522.3571,1.453425,1.4188946,-0.010779153,-0.042593597
87,4.9998883,0.13156479,2.0790728,235.43173,1.4192434,1.3091362,-0.014921454,0.02232705
88,5.4568462,1.2509321,0.96921259,782.55203,1.5259271,1.6188886,0.023309779,-0.012548526
89,4.3508961,0.75817656,0.73414287,502.24745,1.4867765,1.4681556,0.0061670048,0.044295987
90,4.1511292,1.4699447,0.837385,439.02733,1.5782496,1.4150594,-0.036413114,0.039674176
91,1.3751702,-0.46703729,1.9183487,217.88079,1.4654732,1.4856632,0.032707249,0.0052168793
93,4.298287,-0.31136216,2.8573772,991.40296,1.7575818,1.6562811,-0.027823831,0.017137028
94,3.2975846,0.57397112,0.88878494,394.60223,1.4745524,1.3645322,-0.038921499,-0.0064274967
96,2.3066977,1.0246288,2.1312238,119.18734,1.3316683,1.3736958,0.010849938,0.014218414
97,2.9724515,-0.042321864,2.4296594,917.57871,1.5601913,1.4931965,-0.0011609149,-0.046190226
98,5.8243892,-0.80310806,2.7219579,743.47197,1.370993,1.5439063,0.040046119,0.02662464
99,3.9170715,0.66409494,1.0771633,727.17171,1.5885027,1.5857211,-0.026226596,0.028351413
101,5.5494821,0.96150342,2.4469084,384.77279,1.3100312,1.6156818,-0.048142319,-0.019804411
102,5.2918127,-0.57083059,1.7186163,277.28798,1.4030114,1.3179609,0.018416198,-0.0098309524
103,0.67546942,-0.012283228,0.84779266,396.76753,1.4082504,1.380553,0.011517295,0.042807672
104,2.509917,0.27129061,0.9989039,537.11139,1.4211448,1.2979054,-0.03024673,-0.02907991
105,5.0662051,1.1242633,2.1928357,348.61697,1.5172968,1.3607635,0.0051661749,-0.03289356
107,5.2381856,-0.13717783,2.4413243,729.05255,1.6745494,1.5497209,-0.0048819458,0.011417296
111,2.4767271,-0.67572109,1.7971532,194.44873,1.2319104,1.3930288,-0.038594506,-0.047470122
114,2.7444202,-1.4862271,2.9367676,489.32036,1.5595805,1.387386,0.039171214,-0.030359143
115,0.32968952,-0.79797473,2.276701,264.86588,1.3461596,1.4076632,0.046581494,0.040072701
116,5.1284243,0.2598158,1.9350621,293.43968,1.5495476,1.4752513,-0.0074501573,-0.039095332
117,3.1017807,-0.70862947,0.86431187,747.68049,1.7333567,1.5824739,-0.034153395,0.029333935
118,4.0843913,1.2658593,2.3158491,466.43981,1.3885033,1.3967875,0.02470729,0.014240338
119,2.5151402,0.84237622,0.33771869,804.38871,1.5483913,1.3664232,0.015779753,0.047209156
120,5.3682316,0.66546764,0.70076211,258.37448,1.2464301,1.5369391,-0.04284953,-0.01810165
121,5.2731852,0.71180215,1.2761184,439.66873,1.4312542,1.4083769,0.048661271,-0.015147209
122,2.0077762,-0.017791802,1.9503137,638.53446,1.4611265,1.4787018,-0.005167221,-0.041430616
123,0.70555018,0.27950434,2.7058516,477.58077,1.4111721,1.5501598,0.03337528,-0.013524043
124,3.8362108,0.08757742,1.4155443,302.91526,1.2527777,1.3296231,-0.047872208,-0.0150274
125,0.26452254,-0.37696982,1.9024783,292.50478,1.3632452,1.4393826,0.036123164,-0.0094382392
126,4.6411839,-0.3127962,1.0974869,305.31711,1.5186549,1.5348058,-0.022449623,-0.011764786
127,6.2452573,0.1998847,0.9725678,481.72632,1.503296,1.4344846,-0.030461261,0.040439399
129,2.3095923,-0.89997378,2.459659,532.97398,1.5962048,1.7122398,-0.047466458,-0.0072547072
130,3.8860093,-0.39857275,0.76079108,684.71885,1.6280744,1.5653499,0.0037695893,0.037907298
131,1.9103822,-0.4255028,0.65576879,771.82209,1.5057199,1.5977048,-0.0093066331,-0.0026881627
132,3.7665533,-0.50485578,1.7766403,836.40098,1.6363525,1.6551228,-0.040408168,-0.010137712
133,0.71953116,-0.69707687,0.80138823,576.89082,1.5437028,1.4292993,0.023576105,0.048316863
135,5.8789558,-0.36531957,2.8192632,558.35538,1.3543961,1.3921498,0.034513193,-0.023454675
136,1.0877956,-0.93325096,2.6635506,524.26663,1.5595167,1.5733746,0.048050949,0.0014885865
137,4.6260748,-0.74187415,1.361949,161.82237,1.3624306,1.4158643,0.024530155,0.0095919762
139,0.27723363,0.85686919,0.79754999,553.4722,1.4897645,1.464541,-0.036089641,-0.035114268
141,4.1894615,-0.41654151,2.0136162,595.54942,1.5997892,1.4855624,-0.030143106,0.03354879
142,2.338996,-0.23861764,0.60829461,523.59314,1.6346208,1.3517046,-0.028561459,-0.010055573
143,0.56705449,0.53023299,0.93772536,684.92014,1.6160114,1.6314094,-0.046886646,0.049782802
144,6.0878719,0.4483674,1.8628483,149.86546,1.3032941,1.4420677,0.049467978,0.026476348
145,1.6716207,-0.81259341,1.4161733,226.98068,1.4188345,1.3706418,-0.041965826,-0.014908315
146,2.8172398,-0.64517575,2.1398185,313.18568,1.3274709,1.3499356,-0.043984064,0.039491263
152,2.1289086,0.7046711,2.554734,764.71427,1.4268912,1.7508677,0.024861412,0.031237156
153,0.31444664,-0.76507391,1.6948255,261.54838,1.2847356,1.3349625,-0.0036038438,-0.029046873
154,4.7741119,-0.022494061,1.1141118,456.73735,1.501248,1.1862877,0.013991686,-0.038459454
155,1.2191877,-0.14589199,0.61579192,407.00399,1.5091316,1.4516193,0.0019137002,0.048109641
156,1.9602538,0.69764788,0.23216416,600.41174,1.5771888,1.6649883,-0.041719789,-0.044497388
157,0.13616679,1.1552326,0.590588,806.19144,1.4235318,1.4098856,-0.035738268,-0.034915576
158,3.8528281,0.36127899,0.94861961,629.90888,1.5898173,1.4512502,0.0067428129,-0.043729672
159,5.3488975,0.71424288,0.36999163,543.82445,1.4909291,1.5311976,-0.0010964803,-0.044087982
160,1.2212013,1.3617844,2.3317278,197.64324,1.4828965,1.3063975,0.0035506153,-0.03261293
161,0.85419749,1.200377,0.80267652,826.52323,1.4428047,1.5765773,0.031979563,-0.039023576
162,5.3718585,-0.92466847,2.7143407,623.65425,1.4675088,1.5336152,-0.015910319,-0.033124696
163,4.5540799,1.2205137,1.617918,513.2995,1.6221216,1.4890058,-0.012813108,0.0063772102
165,0.18559801,0.6751724,2.6178135,694.90282,1.5834339,1.4384102,0.016901245,0.013900865
167,3.5914157,1.0817035,0.39030658,638.10002,1.4749941,1.7220644,-0.046912807,-0.0023586993
168,5.7895981,-0.27501469,2.2861707,606.22686,1.4213696,1.5135695,0.034668792,-0.01496684
169,2.6158273,-0.3192832,1.4291389,209.82171,1.4041122,1.4789102,-0.020539198,0.0018866518
171,3.3942205,0.33221484,0.48578925,669.35686,1.2588339,1.506157,-0.021701028,-0.014268797
172,3.6881278,-0.58235305,1.6919373,366.49919,1.4924033,1.5627313,-0.047805128,0.0027263744
173,3.6232482,-1.0429928,2.8032567,781.77162,1.6961899,1.5902841,-0.033198346,-0.03982991
174,1.6349989,0.11970944,1.0454228,297.9872,1.3746425,1.4930217,0.0098443374,-0.017204266
175,4.2365082,-0.17916126,1.6323387,298.92318,1.4428212,1.4365631,0.025235414,0.028573919
176,0.48667678,-1.0630781,0.89403531,953.1625,1.6785074,1.530458,-0.016882909,-0.021812431
177,3.6002255,1.1446322,2.4308296,776.65579,1.5796143,1.651815,0.01889072,0.040343228
179,2.7478534,1.166954,2.5033937,475.07098,1.3695754,1.4373387,0.0097231855,0.033242911
180,1.0998779,0.18324504,0.45650245,592.35366,1.4956783,1.5580959,0.040771778,0.034714685
181,4.6476739,0.10130288,0.24157796,875.66559,1.4758545,1.7715822,-0.046745642,0.010189893
183,3.4069805,-0.25070282,2.3652261,925.48106,1.4736513,1.678918,-0.034621489,-0.035457303
184,5.2268026,-0.20825069,0.49255223,513.52839,1.4919583,1.5185864,0.040226576,0.015902796
185,2.0196435,-0.43051059,0.87644498,974.70365,1.5588468,1.6909692,-0.042664309,0.011502212
187,3.4307938,0.64122526,2.5600182,707.80286,1.5089291,1.6905396,0.0075662135,-0.0048036099
189,6.0312702,0.49978689,1.2340786,366.51249,1.6067782,1.3804267,0.021916217,0.013001041
190,1.1854649,-0.07989711,2.6738206,926.75751,1.5171551,1.5557781,-0.028304632,0.033928392
191,0.52133984,0.12459066,2.4383925,522.48763,1.5523177,1.4319034,0.040094269,-0.0074097617
193,1.2222786,0.99177116,2.0137482,627.37287,1.4532666,1.484568,0.015023365,0.023208414
194,0.30862576,0.80514587,1.9557562,322.82656,1.4989469,1.3805851,-0.022456353,-0.033389312
195,3.3250693,0.51664022,2.1316934,278.48738,1.2590157,1.5128897,-0.0054826323,-0.009056878
197,3.7558125,0.38693987,1.3115605,256.20758,1.2642253,1.4852431,-0.037173772,0.0078673117
198,5.0411405,-1.1331709,2.8401796,744.59697,1.6474808,1.4732959,-0.037776548,-0.017153691
200,0.49164946,-0.82726102,0.96624213,398.13008,1.6356719,1.554411,0.030311685,0.0032361024
201,1.981707,-0.58903659,0.57356282,471.65937,1.7499772,1.3651406,-0.036077325,0.0077836687
202,0.37590483,0.60940753,1.1075276,663.77661,1.5390549,1.3842581,0.043746717,0.048235246
203,2.4929766,0.51910815,0.46699952,462.30534,1.5153731,1.5181645,-0.010716384,-0.03628728
204,2.7077719,-0.27087169,2.5127141,687.40042,1.5775712,1.4566069,-0.022527936,-0.030285412
205,2.0302906,-0.80946645,1.639288,734.63817,1.343126,1.4904561,-0.013692009,0.028420937
206,4.9980363,0.59401379,0.89392357,195.03285,1.3148183,1.406251,-0.044430631,-0.024966744
207,0.94355497,-0.23686472,0.69719857,216.89774,1.5775765,1.3888065,-0.044685992,-0.049053725
209,1.2138507,0.8908627,2.5951844,457.93277,1.3802475,1.37368,0.031003711,-0.0027434687
211,3.098499,-0.37175419,0.65159435,343.67599,1.4777879,1.4478203,0.038900455,-0.043624044
212,2.9154949,0.070592939,2.557693,289.26952,1.3828628,1.3433312,0.021735629,-0.04941734
214,5.8301885,-0.5497207,0.99415863,639.32483,1.5015275,1.5435291,0.0070556726,-0.042767269
215,2.4309434,-0.070334479,0.65541865,918.9289,1.7718468,1.4567384,0.011234619,0.044471469
217,1.4056076,0.38842116,0.48351293,628.31262,1.6453269,1.5473334,-0.045333362,0.0158704
218,2.7160386,0.60887332,0.86566507,703.18794,1.608315,1.4776606,-0.047376285,-0.044992194
219,0.12577348,1.1184857,2.384295,618.40194,1.469865,1.3915177,0.031967936,-0.012890193
220,1.4549246,0.24253691,0.6855619,558.87952,1.3438295,1.4787859,0.0337149,-0.027538558
221,3.7300539,0.32409469,2.541009,848.92241,1.7566594,1.4389286,0.02822256,0.021512056
222,4.4135718,0.95865889,0.43723797,437.88834,1.535515,1.2573417,0.0090048354,-0.028515599
223,1.2100719,-1.2786817,1.0607187,592.88931,1.4790193,1.5318353,-0.037470909,0.018782991
224,4.031471,0.34390534,2.1021455,547.67258,1.5579404,1.5397115,-0.00093329315,0.0032167656
225,3.5367413,0.79044241,0.85950457,674.07484,1.6706433,1.3183432,-0.018575555,0.0035287475
226,3.1511528,0.73537123,1.1108201,524.86416,1.5357168,1.5000326,-0.018739019,-0.010904028
227,5.5954605,1.3321121,0.60940499,542.92656,1.5135848,1.3667964,-0.012378166,0.0038720063
228,4.9835796,-0.93989845,1.4896516,483.92976,1.4476563,1.4501962,-0.015429258,-0.016816666
229,5.7147301,-0.044020889,2.4526001,845.37691,1.6006523,1.4620953,0.047848611,-0.027123828
230,1.2575132,0.19767047,0.93761341,400.57757,1.4194747,1.3684281,0.0072140231,-0.042298512
231,2.9030363,0.33186676,0.51506374,476.56645,1.5081448,1.4159964,0.013034416,0.030389558
232,5.6076887,-0.14047514,0.67897107,454.60839,1.4504821,1.3973299,0.038362854,-0.0081297525
233,4.3114984,-0.62837488,2.6095669,286.80784,1.4440214,1.5103122,-0.010976041,0.040414873
234,3.4314621,-0.51295783,2.2632882,385.1159,1.4094372,1.3399068,-0.041511078,-0.0071911459
235,3.8694162,-0.84721878,0.74513939,496.63119,1.3635211,1.5072833,-0.0079779551,0.046098793
236,1.3110338,-0.68109908,0.70043087,746.1009,1.4841393,1.5264037,0.034490914,-0.049814906
237,0.83811952,0.60308843,0.028362409,660.71046,1.5954862,1.3537474,-0.038754565,0.023714105
238,1.1488825,0.64815062,2.4018749,467.20433,1.3673481,1.3404387,0.011756505,0.0048374253
239,0.33067654,0.027722878,0.56521328,789.94707,1.5654428,1.498641,-0.021347508,-0.0059666386
241,0.88933544,-0.7960911,2.4290075,491.75943,1.5915264,1.4475331,0.0057517098,0.030954623
242,3.1038789,0.51002878,2.576237,366.45986,1.5491891,1.2343782,0.02650469,-0.032096529
243,4.846853,-1.5120291,0.98743065,285.99471,1.4130819,1.5859742,-0.044311282,0.030018811
244,4.0044558,-0.34932314,2.5227178,464.56523,1.4083349,1.3677846,-0.015594678,-0.016051535
245,5.4543809,0.096667931,1.3107881,389.57784,1.3878045,1.3872379,-0.035691328,-0.008012031
246,0.51256723,0.50564658,2.1084968,446.98579,1.4436479,1.5470573,0.019609172,0.044359696
247,5.3519914,-0.29885894,0.53519597,488.45449,1.5346794,1.4482451,-0.0084923253,-0.0021113709
248,3.2040593,1.1657867,0.25601211,847.09236,1.7391325,1.4770832,-0.043964542,0.011464582
249,5.6595275,0.47928397,2.1792959,329.71287,1.3955034,1.5481813,0.035550411,0.040503075
251,0.83981345,-0.2723871,2.8725667,809.10867,1.4356209,1.5763902,0.024279798,0.009560459
252,5.4835346,1.0148018,2.3213761,756.8469,1.6757795,1.5425125,0.045439443,-0.041631588
253,5.6664008,-0.73761495,2.9139666,179.76953,1.3973919,1.3583585,0.045402958,-0.02742169
254,4.7270539,-0.16557062,2.3047972,181.81388,1.4195424,1.3823707,-0.032984564,-0.041912217
256,2.2996409,0.67215191,2.2035469,731.80044,1.4394417,1.3375081,-0.039944939,-0.038390708
257,4.7611751,0.065408248,2.856042,322.74608,1.315195,1.3254787,0.0088376633,-0.012135578
258,5.7500315,-0.004373339,1.9435364,250.21652,1.4070294,1.336087,-0.028760291,0.025558403
259,2.0712658,0.71327951,0.71142627,507.0537,1.3337106,1.3543904,0.031996414,-0.013289801
260,4.6217538,1.0408177,2.465213,786.36266,1.6653293,1.5774951,-0.04016226,-0.027710434
261,4.7259967,-0.16394093,2.6682302,801.15459,1.4241427,1.6768387,0.017686934,0.0058708569
262,0.76380595,0.18000085,1.8719496,294.34312,1.3230802,1.3728841,0.045899165,0.014644833
263,5.6923055,0.014588209,2.9977902,790.89863,1.3903947,1.5867538,-0.0402508,-0.035702901
266,4.2405911,-0.39283841,2.3632611,774.43325,1.5283547,1.5703104,-0.015499647,0.022821287
268,5.7721017,-0.38747946,0.9992799,439.02223,1.5925966,1.4379157,0.0010612105,0.047904155
269,1.8148269,-0.5048804,1.6084017,266.61995,1.3575064,1.3842558,-0.037430047,0.041805712
270,2.9599966,0.92772345,0.16433975,424.16046,1.4008882,1.3027992,-0.034151647,0.024604137
271,5.8441969,-0.11301474,0.37895069,919.94489,1.5613414,1.6213077,-0.046621228,-0.044815825
272,3.5520778,-0.51312455,0.76890648,741.06832,1.5343397,1.3674949,-0.0011834272,0.023773109
273,5.2445701,0.094288055,0.4687137,708.24365,1.5385355,1.4286313,-0.0047304611,-0.021963803
274,3.7848114,-0.77059072,2.8574158,383.6585,1.4716445,1.6998918,0.046635211,0.045478188
276,3.2742427,-0.50111745,2.4654502,360.66493,1.3565321,1.4230093,-0.029676974,0.042004361
277,4.790031,0.095737099,0.90244836,329.4241,1.3943065,1.5251113,-0.047963408,-0.030055838
279,2.268873,1.1132985,1.3745557,272.71477,1.2749073,1.2751596,0.034330386,-0.0097883792
280,5.874813,0.60689815,2.3210035,599.02406,1.5545541,1.4861734,-0.00077805026,-0.023856065
281,6.0968216,-0.6972725,0.35755234,131.49476,1.4488841,1.2856204,0.036444985,-0.045107421
282,2.2685089,0.75730723,0.458061,767.95304,1.6079831,1.7485325,-0.022984391,0.033755358
283,1.8835973,0.31375003,0.97036324,428.17333,1.4086827,1.3925932,-0.048944555,-0.007113534
284,2.0867478,-1.0546816,2.2472446,464.98856,1.4617659,1.5809264,-0.034371375,-0.016887724
285,3.9958425,0.076123507,2.089067,650.29161,1.5340594,1.4412219,0.0036856622,0.0011286507
286,3.7366092,-1.0332911,0.48568384,534.57143,1.3352391,1.6801118,0.036380132,0.047452134
287,0.94341058,0.58134498,0.61309606,685.86467,1.3439117,1.7334432,0.018420285,0.027964753
288,4.2141921,1.4744574,0.93860635,407.73367,1.6186891,1.3867931,5.7848308e-05,-0.015807068
290,2.1667949,0.63788976,1.8425238,460.64542,1.4821823,1.6289369,0.046333095,0.0040433772
291,3.9607418,-0.39396986,2.15494,295.24778,1.4168122,1.4446743,-0.035705169,0.040374533
293,2.9569903,0.61323147,0.71602085,253.8231,1.4671925,1.2428435,-0.028566663,-0.045839732
294,1.804113,0.37750026,0.23073075,372.39088,1.4761415,1.5074588,0.036932531,0.044674779
296,1.0466466,0.2274869,2.4541077,494.57902,1.4717981,1.3735273,0.036464783,-0.020734258
298,5.8786827,-0.010913643,2.4580728,626.85398,1.4160837,1.5124067,0.031306063,-0.012170874
299,0.46975227,0.47324235,0.5856409,642.81265,1.5780873,1.5888949,0.014195756,-0.011958391
300,0.19909456,-0.12609517,0.28176883,634.26293,1.4659341,1.5921256,-0.026402884,-0.016584118
301,4.7807677,-0.015442317,0.15839202,842.89441,1.5533405,1.6746877,0.042490935,-0.03149524
302,3.8346853,0.2061824,0.85052097,337.67509,1.2929497,1.319468,0.0341461,0.020639784
303,1.5338507,-0.39259285,2.8775739,664.02854,1.641949,1.5718381,-0.026489145,-0.037752987
304,3.2598236,-0.22885233,0.13319403,644.73082,1.4186468,1.4685001,-0.023083486,0.032141066
305,0.92949887,0.45731894,1.119159,358.82359,1.2590728,1.5783696,0.001036924,-0.01039193
306,3.6495164,-0.7063425,0.92628558,476.07329,1.417788,1.3539933,-0.007749939,0.028102922
307,1.1333215,-0.57318174,2.4411384,670.37894,1.4194567,1.5025576,-0.037745753,0.0070049728
310,2.4322494,1.0281292,2.4656442,468.5658,1.647318,1.5325847,-0.039036749,-0.0029779996
312,4.7868644,0.38726129,2.6636926,871.40831,1.4438979,1.4577235,0.048421521,0.027840276
313,0.25149491,0.68343764,0.70245956,624.08674,1.404797,1.4868846,0.039338805,-0.020661005
314,2.3943979,-1.4311552,0.66047941,844.92738,1.5554742,1.7536607,-0.022314286,0.018089163
315,5.9754239,0.38683036,0.47183317,733.22744,1.5185688,1.4444679,-0.021788994,-0.016657045
316,5.4411388,-0.93397711,1.0934048,434.12792,1.6024861,1.6108287,0.045458397,-0.042803173
317,1.6336887,-0.99440015,2.5695192,644.60598,1.5409793,1.3678076,0.042101058,0.015851017
318,2.9581162,-0.75514656,0.33621066,459.36579,1.4774123,1.5595788,0.0097264022,0.014919595
320,3.0079459,1.2840389,2.0196205,778.5047,1.6300202,1.6097588,-0.029991402,-0.0098774763
321,5.7900749,-0.87323536,2.2527952,318.04282,1.4021852,1.4275431,-0.024247942,0.029597201
325,6.1989485,-0.59408946,2.0814387,243.15524,1.4319471,1.2875249,-0.023977054,0.046624085
326,2.7059897,-1.0575461,0.78302715,717.99593,1.4580658,1.587123,-0.0073231616,-0.035296684
327,0.47751542,0.16288504,1.0154619,457.37618,1.4023975,1.4700791,0.0069413951,0.025954487
328,0.95225813,-0.47650962,1.0688141,335.01364,1.3574394,1.5736496,-0.0046781925,-0.044530586
329,4.6620857,-0.011661618,2.457632,893.02715,1.549429,1.6816547,-0.030233351,-0.045920672
331,5.4809086,-0.14758854,0.4125869,387.41105,1.4948117,1.3263107,-0.00084946711,0.021303213
332,1.1147251,0.961756,0.94262435,245.49643,1.5166222,1.4802267,-0.0068339104,0.034999299
334,2.7437606,-0.18709931,2.5482786,467.49745,1.408513,1.4800421,0.016201249,-0.0029219138
335,1.0586328,-0.79662894,2.7444862,753.79977,1.6509067,1.4214215,-0.028461056,0.037808953
336,3.2825398,-1.1922261,0.50946362,190.86098,1.4584231,1.4125554,-0.00028065797,0.014449518
338,5.5112781,0.27991721,0.14151438,826.69371,1.6490542,1.5539804,0.025505179,-0.022002728
339,4.5391755,-1.2388617,2.8385888,774.20606,1.4747975,1.7490571,0.037344337,0.048825796
340,3.1067007,-0.60668804,2.8892045,572.25609,1.4816276,1.4555551,0.012827949,0.020877423
341,2.9706448,-0.047163587,2.3934337,867.35905,1.568279,1.4541523,0.043539604,0.035747785
343,5.2706069,-1.0437053,0.82526049,582.45096,1.4577566,1.3651529,-0.019392977,-0.024464438
344,4.1440716,-0.33546595,1.8442885,198.96456,1.1393019,1.2941843,0.0087207917,-0.043078517
345,2.9774141,0.78322457,1.6721365,418.83507,1.4386423,1.460049,-0.0019243392,-0.047609718
347,1.2616816,0.74760266,2.2126536,755.6756,1.2709343,1.6092892,0.01562218,0.026551376
348,5.5979622,-1.480296,2.4322541,535.05216,1.5412567,1.6747047,-0.0079766753,0.045033581
349,3.5379181,0.70234676,0.46189913,769.50118,1.5005214,1.4583897,-0.024127149,0.048278857
350,1.0446722,1.1091473,2.3581423,436.52499,1.4124915,1.3855019,-0.045765837,-0.039986507
